player_id,player_name,positions,assist_tackles,completions,fg_0_19,fg_20_29,fg_30_39,fg_40_49,fg_50plus,fg_att_game,fumble_rec_yards,fumbles_forced,fumbles_lost_game,fumbles_opp_rec,fumbles_own_rec,int_avg,int_long,int_tds,int_yards,interceptions_lost,interceptions_made,pass_attempts,passing_tds,passing_yards,pr_fc,punt_avg,punt_long,punt_tb,punt_yards,punts,punts_blocked,punts_in20,receiving_tds,receiving_yards,receptions,rush_attempts,rushing_tds,rushing_yards,solo_tackles,targets,xp_att_game
danny-ezechukwu,Danny Ezechukwu,DB,1.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,4.0,,
dargan-erick,"Dargan, Erick",DB,2.0,,,,,,,,,,,,,36.0,36.0,0.0,36.0,,1.0,,,,,,,,,,,,,,,,,,7.0,,
devante-bausby,De\'Vante Bausby,CB/DB,1.0,,,,,,,,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,,1.0,,,,,,,,,,,,,,,,,,1.0,,
deion-barnes,Deion Barnes,DB,1.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,4.0,,
deion-holliman,Deion Holliman,WR,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
derron-smith,Derron Smith,DB,1.0,,,,,,,,,,,,,33.0,66.0,1.0,66.0,,2.0,,,,,,,,,,,,,,,,,,1.0,,
duke-thomas,Duke Thomas,DB,0.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,4.0,,
edmond-robinson,Edmond Robinson,LB/DB,2.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,3.0,,
evan-rodriguez,Evan Rodriguez,WR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,8.0,1.0,,,,,1.0,
freddie-martino,Freddie Martino,WR,0.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,0.0,34.0,4.0,,,,1.0,7.0,
gerald-christian,Gerald Christian,WR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,7.0,1.0,,,,,1.0,
greg-ward,Greg Ward,WR,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,0.0,15.0,2.0,1.0,0.0,3.0,,3.0,
gwacham-obum,"Gwacham, Obum",DE/DB,1.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,0.0,,
jayrone-elliott,Jayrone Elliott,DB,1.0,,,,,,,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,2.0,,
jeff-locke,Jeff Locke,,,,,,,,,,,,,,,,,,,,,,,,,48.0,56.0,0.0,144.0,3.0,0.0,0.0,,,,,,,,,
joe-zema,Joe Zema,DB,,,,,,,,,,,,,,,,,,,,,,,,41.0,43.0,1.0,164.0,4.0,0.0,0.0,,,,,,,,,
john-wolford,John Wolford,QB,,19.0,,,,,,,,,,,,,,,,3.0,,33.0,2.0,246.0,,,,,,,,,,,,4.0,0.0,30.0,,,
justin-stockton,Justin Stockton,RB,,,,,,,,,0.0,1.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,5.0,0.0,29.0,,,
kenneth-farrow,Kenneth Farrow,RB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,43.0,1.0,12.0,1.0,25.0,,1.0,
kieron-williams,Kieron Williams,SAF/DB,0.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,1.0,,
kurtis-drummond,Kurtis Drummond,DB,1.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,4.0,,
lanning-joel,"Lanning, Joel",LB/DB,1.0,,,,,,,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,4.0,,
leslie-darnell,"Leslie, Darnell",LB/DB,1.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,4.0,,
logan-woodside,Logan Woodside,QB,0.0,21.0,,,,,,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,27.0,2.0,290.0,,,,,,,,,,,,8.0,0.0,13.0,1.0,,
marcus-hardison,Marcus Hardison,DB,0.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,1.0,,
matthew-godin,Matthew Godin,DB,0.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,1.0,,
mcdougle-dexter,"McDougle, Dexter",DB,0.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,1.0,,
mekale-mckay,Mekale McKay,WR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,91.0,5.0,,,,,5.0,
morgan-nyles,"Morgan, Nyles",LB/DB,5.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,7.0,,
nick-folk,Nick Folk,PK,,,0.0,1.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
nick-rose-3,Nick Rose,,,,0.0,1.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
nick-temple,Nick Temple,LB/DB,2.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,3.0,,
orion-stewart,Orion Stewart,SAF/DB,2.0,,,,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,2.0,,
pressley-jhurell,"Pressley, Jhurell",RB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,17.0,2.0,8.0,0.0,20.0,,4.0,
rahim-moore,Rahim Moore,DB,2.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,1.0,,
richardson-shaquille,"Richardson, Shaquille",DB,0.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,1.0,,
robert-nelson,Robert Nelson,DB,1.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,3.0,,
ross-rashad,"Ross, Rashad",WR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,106.0,5.0,,,,,6.0,
sanchez-zack,"Sanchez, Zack",DB,1.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,1.0,,
scooby-wright,Scooby Wright,LB/DB,1.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,4.0,,
shaan-washington,Shaan Washington,DB,1.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,3.0,,
stehly-reden,Stehly Reden,WR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,12.0,2.0,,,,,2.0,
sterling-moore,Sterling Moore,DB,0.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,3.0,,
steve-beauharnais,Steve Beauharnais,DB,0.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,1.0,,
stewart-josh,"Stewart, Josh",WR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,1.0,
teuhema-sione,"Teuhema, Sione",DL/DT/DB,0.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,2.0,,
thomas-duarte,Thomas Duarte,WR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,18.0,2.0,,,,,3.0,
thompson-trenton,"Thompson, Trenton",DL/DB,0.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,1.0,,
tim-cook,Tim Cook,RB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,7.0,1.0,12.0,1.0,33.0,,2.0,
trey-williams,Trey Williams,WR/RB/QB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,8.0,1.0,10.0,0.0,22.0,,1.0,
tyrone-holmes,Tyrone Holmes,DB,0.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,2.0,,
will-sutton,Will Sutton,DB,0.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,1.0,,
winston-craig,Winston Craig,DB,0.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,2.0,,
yates-rykeem,"Yates, Rykeem",DE/DB,1.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,5.0,,
