player_id,player_name,positions,assist_tackles,completions,fg_0_19,fg_20_29,fg_30_39,fg_40_49,fg_50plus,fg_att_game,fumble_rec_yards,fumbles_forced,fumbles_lost_game,fumbles_opp_rec,fumbles_own_rec,int_avg,int_long,int_tds,int_yards,interceptions_lost,interceptions_made,pass_attempts,passing_tds,passing_yards,pr_fc,punt_avg,punt_long,punt_tb,punt_yards,punts,punts_blocked,punts_in20,receiving_tds,receiving_yards,receptions,rush_attempts,rushing_tds,rushing_yards,solo_tackles,targets,xp_att_game
sam-irwin-hill,Sam Irwin-Hill,,,,,,,,,,,,,,,,,,,,,,,,,43.0,50.0,1.0,86.0,2.0,0.0,1.0,,,,,,,,,
seantavius-jones,Seantavius Jones,WR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,23.0,3.0,,,,,7.0,
shakir-soto,Shakir Soto,DL/DT/DB,2.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,3.0,,
tj-barnes,T.J. Barnes,DL/DT/DB,4.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,2.0,,
taniela-tupou,Taniela Tupou,DB,2.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,4.0,,
tarean-folston,Tarean Folston,RB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,0.0,20.0,,,
tavaris-barnes,Tavaris Barnes,DL/DB,1.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,0.0,,
terrell-watson,Terrell Watson,RB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0,0.0,49.0,,,
tracy-sprinkle,Tracy Sprinkle,DL/DB,0.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,3.0,,
travis-feeney,Travis Feeney,DL/OLB/DB/LB,0.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,2.0,,
tyson-graham-jr,Tyson Graham Jr.,OLB/DB/LB,2.0,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,8.0,,
younghoe-koo,Younghoe Koo,PK,,,0.0,2.0,0.0,0.0,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
