game_id,date,season,week,league,away,home,receiving_tds,receiving_yards,receptions,recv_lg,recv_rec,recv_tar,recv_yac,recv_yds,ret_lg,ret_num,ret_td,ret_yds,rush_att,rush_lg,rush_td,rush_yds,rushing_tds,rushing_yards,score_kr,score_pts,score_r,score_tot
9889358,2023-10-20,2023,20,CFL,CGY,BC,,,,,,,,,,,,,,,,,1.0,105.0,,,,
9889361,2023-10-27,2023,21,CFL,WPG,CGY,0.0,0.0,0.0,,,,,,,,,,,,,,0.0,22.0,,,,
10798034,2024-07-06,2024,5,CFL,CGY,MTL,0.0,12.0,4.0,,,,,,,,,,,,,,0.0,65.0,,,,
10798037,2024-07-12,2024,6,CFL,CGY,WPG,0.0,8.0,1.0,,,,,,,,,,,,,,0.0,9.0,,,,
10798043,2024-07-21,2024,7,CFL,BC,CGY,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,
10798045,2024-07-26,2024,8,CFL,CGY,OTT,0.0,-6.0,1.0,,,,,,,,,,,,,,0.0,11.0,,,,
10798051,2024-08-04,2024,9,CFL,TOR,CGY,0.0,11.0,4.0,,,,,,,,,,,,,,0.0,36.0,,,,
10798053,2024-08-09,2024,10,CFL,CGY,TOR,0.0,43.0,5.0,,,,,,,,,,,,,,1.0,61.0,,,,
10798056,2024-08-15,2024,11,CFL,OTT,CGY,0.0,5.0,1.0,,,,,,,,,,,,,,0.0,14.0,,,,
10798067,2024-09-02,2024,13,CFL,EDM,CGY,0.0,4.0,1.0,,,,,,,,,,,,,,,,,,,
10798071,2024-09-07,2024,14,CFL,CGY,EDM,,,,,,,,,,,,,,,,,0.0,25.0,,,,
10798074,2024-09-14,2024,15,CFL,MTL,CGY,0.0,10.0,1.0,,,,,,,,,,,,,,0.0,5.0,,,,
10798076,2024-09-20,2024,16,CFL,SSK,CGY,0.0,5.0,2.0,,,,,,,,,,,,,,0.0,15.0,,,,
10798084,2024-10-04,2024,18,CFL,CGY,BC,0.0,29.0,3.0,,,,,,,,,,,,,,0.0,89.0,,,,
10798087,2024-10-12,2024,19,CFL,EDM,CGY,0.0,0.0,0.0,,,,,,,,,,,,,,0.0,5.0,,,,
10798096,2024-10-26,2024,21,CFL,CGY,SSK,,,,,,,,,,,,,,,,,0.0,20.0,,,,
