game_id,date,season,week,league,away,home,assists,blocks,catches,completions,drops,goals,hockeyAssists,throwAttempts,throwaways,yardsReceived,yardsThrown
2025-05-10-MTL-BOS,2025-05-10,2025,3,UFA,royal,glory,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0.0
2025-05-16-NY-BOS,2025-05-16,2025,4,UFA,empire,glory,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0.0
2025-05-18-BOS-DC,2025-05-18,2025,4,UFA,glory,breeze,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0.0
2025-06-07-PHI-BOS,2025-06-07,2025,7,UFA,phoenix,glory,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0.0
2025-06-14-BOS-MTL,2025-06-14,2025,8,UFA,glory,royal,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0.0
2025-06-15-BOS-TOR,2025-06-15,2025,8,UFA,glory,rush,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0.0
2025-06-21-TOR-BOS,2025-06-21,2025,9,UFA,rush,glory,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0.0
2025-07-06-DC-BOS,2025-07-06,2025,11,UFA,breeze,glory,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0.0
2025-07-11-BOS-PHI,2025-07-11,2025,12,UFA,glory,phoenix,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0.0
2025-07-12-BOS-DC,2025-07-12,2025,12,UFA,glory,breeze,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0.0
2025-07-19-BOS-NY,2025-07-19,2025,13,UFA,glory,empire,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0.0
